X,Y,Z,Yaw
2.4469759910670024,1.5432018137029286,-0.017476807628605567,2.527181045884456
2.4467869095042833,1.543368702037503,-0.017475389722281465,2.5273095649971262
2.4467869095042833,1.543368702037503,-0.017475389722281465,2.5273095649971262
2.4465965743048876,1.543538281525446,-0.017476928391814223,2.527450824051116
2.4465965743048876,1.543538281525446,-0.017476928391814223,2.527450824051116
2.446406377529031,1.5437052555671604,-0.017478215952310694,2.5275837078495806
2.446406377529031,1.5437052555671604,-0.017478215952310694,2.5275837078495806
2.446215049691828,1.5438749198289705,-0.017482783182879907,2.5277306175366134
2.446215049691828,1.5438749198289705,-0.017482783182879907,2.5277306175366134
2.4460240298690334,1.5440419904417033,-0.017487122132458566,2.527868002097206
2.4460240298690334,1.5440419904417033,-0.017487122132458566,2.527868002097206
2.445831213377714,1.5442120893273907,-0.01749482313019929,2.528017812415308
2.445831213377714,1.5442120893273907,-0.01749482313019929,2.528017812415308
2.4456388332306807,1.5443797394285406,-0.017502241435387395,2.5281581950880763
2.4456388332306807,1.5443797394285406,-0.017502241435387395,2.5281581950880763
2.445444440343343,1.5445506650860361,-0.017513331510904256,2.528310541346997
2.445444440343343,1.5445506650860361,-0.017513331510904256,2.528310541346997
2.4452504200035414,1.5447193416175087,-0.017524345794024676,2.5284546283312683
2.4452504200035414,1.5447193416175087,-0.017524345794024676,2.5284546283312683
2.445054259391972,1.5448912393917789,-0.017538556951488038,2.5286110204943326
2.445054259391972,1.5448912393917789,-0.017538556951488038,2.5286110204943326
2.4448582649239525,1.5450613050003221,-0.017552603226830638,2.5287594041667285
2.4448582649239525,1.5450613050003221,-0.017552603226830638,2.5287594041667285
2.4446598137061417,1.5452347492348424,-0.01757005041324891,2.528920065325875
2.4446598137061417,1.5452347492348424,-0.01757005041324891,2.528920065325875
2.4444611679862556,1.5454069315137087,-0.01758754880747035,2.5290718000796986
2.4444611679862556,1.5454069315137087,-0.01758754880747035,2.5290718000796986
2.4442592893623196,1.5455827962520783,-0.017608250239692425,2.529234149917745
2.4442592893623196,1.5455827962520783,-0.017608250239692425,2.529234149917745
2.4440569126937426,1.545757905901656,-0.01762897793510404,2.529387878552535
2.4440569126937426,1.545757905901656,-0.01762897793510404,2.529387878552535
2.443851036486962,1.5459368930982835,-0.01765318647510078,2.5295521195467763
2.443851036486962,1.5459368930982835,-0.01765318647510078,2.5295521195467763
2.4436442424489386,1.5461156147661255,-0.017677620087016094,2.529707060131788
2.4436442424489386,1.5461156147661255,-0.017677620087016094,2.529707060131788
2.4434332303319746,1.5462985134449743,-0.01770531585276594,2.5298707620436445
2.4434332303319746,1.5462985134449743,-0.01770531585276594,2.5298707620436445
2.443221039577892,1.546481506485817,-0.017733154390913636,2.530025841391683
2.443004572929876,1.5466687002228012,-0.017764442060177382,2.530189823834904
2.443221039577892,1.546481506485817,-0.017733154390913636,2.530025841391683
2.443004572929876,1.5466687002228012,-0.017764442060177382,2.530189823834904
2.4427944310631657,1.5468620621422557,-0.01778845595902362,2.530354908535908
2.4425850605043005,1.5470589717504706,-0.017810547226886186,2.530507701497764
2.4427944310631657,1.5468620621422557,-0.01778845595902362,2.530354908535908
2.4425850605043005,1.5470589717504706,-0.017810547226886186,2.530507701497764
2.4423730664252727,1.5472548495636382,-0.017833383776157175,2.530673510206084
2.4423730664252727,1.5472548495636382,-0.017833383776157175,2.530673510206084
2.442157860626237,1.5474518369269141,-0.017858330607022493,2.530838664878023
2.442157860626237,1.5474518369269141,-0.017858330607022493,2.530838664878023
2.4419415781643385,1.5476499556833567,-0.017883994893680394,2.531009117763084
2.4419415781643385,1.5476499556833567,-0.017883994893680394,2.531009117763084
2.4417229682953807,1.5478507362087506,-0.017912386450424922,2.5311745906419962
2.4417229682953807,1.5478507362087506,-0.017912386450424922,2.5311745906419962
2.441504164616215,1.5480514854761545,-0.017941212099486292,2.5313457010910585
2.441504164616215,1.5480514854761545,-0.017941212099486292,2.5313457010910585
2.441284427994982,1.5482547576358543,-0.017972000896626483,2.5315155843099326
2.441063968766041,1.5484576334755582,-0.018004405325366346,2.5316921757208974
2.441284427994982,1.5482547576358543,-0.017972000896626483,2.5315155843099326
2.441063968766041,1.5484576334755582,-0.018004405325366346,2.5316921757208974
2.440841271473614,1.5486623447694758,-0.01803977790114658,2.5318671327896345
2.440841271473614,1.5486623447694758,-0.01803977790114658,2.5318671327896345
2.440618208827748,1.5488666653563976,-0.01807666644957351,2.532048252859261
2.4403945701151213,1.5490737071307954,-0.018116419256733185,2.5322254289515724
2.4401702376378696,1.5492800968838218,-0.01815794596905468,2.532409814100033
2.440618208827748,1.5488666653563976,-0.01807666644957351,2.532048252859261
2.439944851525325,1.5494890291153083,-0.018202427623115275,2.532589012392301
2.4403945701151213,1.5490737071307954,-0.018116419256733185,2.5322254289515724
2.4401702376378696,1.5492800968838218,-0.01815794596905468,2.532409814100033
2.4397192139370407,1.5496971242030106,-0.018248414562981013,2.5327756474342276
2.439944851525325,1.5494890291153083,-0.018202427623115275,2.532589012392301
2.4397192139370407,1.5496971242030106,-0.018248414562981013,2.5327756474342276
2.4394931818430265,1.5499077365683573,-0.018297324020106615,2.5329581964362515
2.4394931818430265,1.5499077365683573,-0.018297324020106615,2.5329581964362515
2.4392642437950247,1.5501161260159964,-0.01833332659577,2.5331556200692953
2.4392642437950247,1.5501161260159964,-0.01833332659577,2.5331556200692953
2.4390340304697666,1.5503249250220583,-0.018361972634177826,2.5333592932518108
2.438825856331608,1.5504999186488337,-0.018358666954583214,2.5335580550405874
2.438617388316836,1.5506730969174156,-0.01835546577398814,2.533750888672322
2.4390340304697666,1.5503249250220583,-0.018361972634177826,2.5333592932518108
2.438418552696829,1.5508452430274946,-0.018355791826611345,2.5339316634994087
2.4382186592569095,1.5510192310471103,-0.018360405638069593,2.5341042082164145
2.438825856331608,1.5504999186488337,-0.018358666954583214,2.5335580550405874
2.4380201545763414,1.551195146845473,-0.018368946990727192,2.5342654336434753
2.4378212126941237,1.55137374440138,-0.01838152179209654,2.5344156056128573
2.438617388316836,1.5506730969174156,-0.01835546577398814,2.533750888672322
2.4376254421156456,1.5515506065964038,-0.018396380258091566,2.5345748609124947
2.438418552696829,1.5508452430274946,-0.018355791826611345,2.5339316634994087
2.4382186592569095,1.5510192310471103,-0.018360405638069593,2.5341042082164145
2.437431863370887,1.551727859384292,-0.01841417359468331,2.534735559313262
2.4372415779611343,1.5519025892607867,-0.01843374174387999,2.5349067154478475
2.4380201545763414,1.551195146845473,-0.018368946990727192,2.5342654336434753
2.4378212126941237,1.55137374440138,-0.01838152179209654,2.5344156056128573
2.4376254421156456,1.5515506065964038,-0.018396380258091566,2.5345748609124947
2.43705336433709,1.552077942120876,-0.018455552302451328,2.5350787023782155
2.437431863370887,1.551727859384292,-0.01841417359468331,2.534735559313262
2.4368682124547054,1.5522505473336665,-0.01847883651246343,2.5352635749805206
2.4372415779611343,1.5519025892607867,-0.01843374174387999,2.5349067154478475
2.43705336433709,1.552077942120876,-0.018455552302451328,2.5350787023782155
2.4366853125983607,1.5524236908638636,-0.018504634479551196,2.535450203626807
2.4368682124547054,1.5522505473336665,-0.01847883651246343,2.5352635749805206
2.4365051305234355,1.5525944648269383,-0.018532264184653258,2.535648034140091
2.4366853125983607,1.5524236908638636,-0.018504634479551196,2.535450203626807
2.4365051305234355,1.5525944648269383,-0.018532264184653258,2.535648034140091
2.436324231697536,1.5527653989327885,-0.01855870662912598,2.535841777203886
2.436324231697536,1.5527653989327885,-0.01855870662912598,2.535841777203886
2.436143851814224,1.5529332790510282,-0.018583069818485315,2.536041921527362
2.436143851814224,1.5529332790510282,-0.018583069818485315,2.536041921527362
2.435963583783433,1.5531012910203135,-0.018607170864384653,2.5362403730208327
2.435963583783433,1.5531012910203135,-0.018607170864384653,2.5362403730208327
2.435784009832894,1.5532669953890264,-0.018630303866650877,2.536442960040957
2.435784009832894,1.5532669953890264,-0.018630303866650877,2.536442960040957
2.4356042742301116,1.5534335090192972,-0.01865344231829197,2.5366443328952264
2.4356042742301116,1.5534335090192972,-0.01865344231829197,2.5366443328952264
2.4354253012604965,1.5535981751865655,-0.01867588297777012,2.5368508476414666
2.435246180170004,1.5537637060943876,-0.01869862294839761,2.5370573697055643
2.4354253012604965,1.5535981751865655,-0.01867588297777012,2.5368508476414666
2.4350458960550228,1.553915418064789,-0.018702255439157378,2.5371745708493654
2.435246180170004,1.5537637060943876,-0.01869862294839761,2.5370573697055643
2.4350458960550228,1.553915418064789,-0.018702255439157378,2.5371745708493654
2.4348388077237857,1.554067748211407,-0.018698159142398668,2.53726348186492
2.4348388077237857,1.554067748211407,-0.018698159142398668,2.53726348186492
2.434629674414223,1.5542149711490738,-0.018693279739998847,2.5373248382439653
2.434629674414223,1.5542149711490738,-0.018693279739998847,2.5373248382439653
2.4344251309012943,1.5543608185163833,-0.018686583744237817,2.5373866619605896
2.4344251309012943,1.5543608185163833,-0.018686583744237817,2.5373866619605896
2.434221613479064,1.5545027841452808,-0.018680375640396873,2.537433531950097
2.4340197387530407,1.5546461725654304,-0.018673523188739355,2.5374807898812044
2.434221613479064,1.5545027841452808,-0.018680375640396873,2.537433531950097
2.4340197387530407,1.5546461725654304,-0.018673523188739355,2.5374807898812044
2.433818543853751,1.5547862463301427,-0.018667229234865995,2.537516304846272
2.433818543853751,1.5547862463301427,-0.018667229234865995,2.537516304846272
2.433619163283962,1.5549275160966483,-0.018660529191825342,2.5375528740101196
2.433619163283962,1.5549275160966483,-0.018660529191825342,2.5375528740101196
2.4334197556411876,1.5550655581320598,-0.018654142405770624,2.5375791417165416
2.4334197556411876,1.5550655581320598,-0.018654142405770624,2.5375791417165416
2.4332223526685395,1.5552046766794587,-0.018647712721190257,2.537606901759224
2.4332223526685395,1.5552046766794587,-0.018647712721190257,2.537606901759224
2.43302516550828,1.555340564984687,-0.018641352210149342,2.5376264056700752
2.43302516550828,1.555340564984687,-0.018641352210149342,2.5376264056700752
2.4328298602739173,1.555477358827342,-0.018635142224720458,2.5376482395561033
2.4328298602739173,1.555477358827342,-0.018635142224720458,2.5376482395561033
2.4326348892330127,1.5556112121585848,-0.018628774399821524,2.537665048469861
2.4326348892330127,1.5556112121585848,-0.018628774399821524,2.537665048469861
2.4324416610957416,1.5557458144118606,-0.01862273453072616,2.537683907878662
2.4324416610957416,1.5557458144118606,-0.01862273453072616,2.537683907878662
2.432249014004083,1.5558776852562997,-0.018616297336011473,2.537699926831137
2.432249014004083,1.5558776852562997,-0.018616297336011473,2.537699926831137
2.4320578223608162,1.5560103167228012,-0.018610389708457437,2.537717596854374
2.431867140085107,1.5561406080132567,-0.018603900487472957,2.537734477504166
2.4320578223608162,1.5560103167228012,-0.018610389708457437,2.537717596854374
2.431677663984984,1.5562716151287772,-0.0185981325303681,2.537752205817885
2.4314888559779946,1.5564006465059739,-0.018591578867314495,2.537769906364434
2.431867140085107,1.5561406080132567,-0.018603900487472957,2.537734477504166
2.431300790001215,1.5565303408760076,-0.018585928358181042,2.537788514098746
2.431113147735417,1.5566585261476595,-0.018579375901469353,2.5378083600511743
2.431677663984984,1.5562716151287772,-0.0185981325303681,2.537752205817885
2.4314888559779946,1.5564006465059739,-0.018591578867314495,2.537769906364434
2.431300790001215,1.5565303408760076,-0.018585928358181042,2.537788514098746
2.431113147735417,1.5566585261476595,-0.018579375901469353,2.5378083600511743
2.4309259310386038,1.556787346958254,-0.0185739108425044,2.5378285128446225
2.4309259310386038,1.556787346958254,-0.0185739108425044,2.5378285128446225
2.430739066314996,1.5569147272428414,-0.018567673517708105,2.537850103601589
2.430739066314996,1.5569147272428414,-0.018567673517708105,2.537850103601589
2.430552295566648,1.5570431505097881,-0.018562344176348056,2.5378722025326246
2.430552295566648,1.5570431505097881,-0.018562344176348056,2.5378722025326246
2.4303653922513537,1.5571703939173762,-0.01855644978919821,2.5378964738916805
2.4303653922513537,1.5571703939173762,-0.01855644978919821,2.5378964738916805
2.430178344342813,1.5572988826709562,-0.018551436844628538,2.537920773818507
2.4299909620438074,1.5574263297440405,-0.01854595659394173,2.5379467776010687
2.430178344342813,1.5572988826709562,-0.018551436844628538,2.537920773818507
2.4299909620438074,1.5574263297440405,-0.01854595659394173,2.5379467776010687
2.4298031407258645,1.5575552573340545,-0.018541310286922574,2.53797328634938
2.4298031407258645,1.5575552573340545,-0.018541310286922574,2.53797328634938
2.429614664419328,1.5576833143504376,-0.01853625856408178,2.538002024366071
2.429425448038724,1.557813140595757,-0.018532074668614396,2.538030563097519
2.429614664419328,1.5576833143504376,-0.01853625856408178,2.538002024366071
2.429425448038724,1.557813140595757,-0.018532074668614396,2.538030563097519
2.429235452856607,1.5579422325380208,-0.018527552686893017,2.5380606712402605
2.429235452856607,1.5579422325380208,-0.018527552686893017,2.5380606712402605
2.4290443568160103,1.55807328807711,-0.018523884589529804,2.5380910580896576
2.4290443568160103,1.55807328807711,-0.018523884589529804,2.5380910580896576
2.4288521410812307,1.5582039341360179,-0.018519951269706875,2.538122883427539
2.4288521410812307,1.5582039341360179,-0.018519951269706875,2.538122883427539
2.428658695859913,1.5583366373261893,-0.018516786896430243,2.5381550651530667
2.428658695859913,1.5583366373261893,-0.018516786896430243,2.5381550651530667
2.428464097225403,1.5584690187135815,-0.018513290667822563,2.538187854142233
2.428464097225403,1.5584690187135815,-0.018513290667822563,2.538187854142233
2.4282680249373456,1.5586035739315995,-0.018510527014395706,2.538221662223085
2.4282680249373456,1.5586035739315995,-0.018510527014395706,2.538221662223085
2.428070510234549,1.558738037589851,-0.01850749970915,2.538255882929413
2.428070510234549,1.558738037589851,-0.01850749970915,2.538255882929413
2.427871556747789,1.558874543821457,-0.018505292918893634,2.5382908255650674
2.427871556747789,1.558874543821457,-0.018505292918893634,2.5382908255650674
2.427671310939299,1.559010808041693,-0.0185029378635497,2.5383253044826977
2.427671310939299,1.559010808041693,-0.0185029378635497,2.5383253044826977
2.427469478250979,1.5591491842343186,-0.018501381308639514,2.538361421995994
2.427469478250979,1.5591491842343186,-0.018501381308639514,2.538361421995994
2.427266252139213,1.5592874762044069,-0.018499741872813724,2.5383970383320715
2.427266252139213,1.5592874762044069,-0.018499741872813724,2.5383970383320715
2.4270616600056263,1.5594277493559772,-0.018498838998646655,2.53843413348242
2.4270616600056263,1.5594277493559772,-0.018498838998646655,2.53843413348242
2.4268569416162853,1.5595670632496008,-0.018497721849886795,2.5384709912760544
2.4268569416162853,1.5595670632496008,-0.018497721849886795,2.5384709912760544
2.426651496001641,1.5597078663090265,-0.018497273633055672,2.5385102595781044
2.426651496001641,1.5597078663090265,-0.018497273633055672,2.5385102595781044
2.4264459756083587,1.5598477250132312,-0.01849667031573038,2.538549176368325
2.4264459756083587,1.5598477250132312,-0.01849667031573038,2.538549176368325
2.4262399419061214,1.5599889575383687,-0.01849668572050256,2.538590478922914
2.426033892740966,1.560129195644559,-0.01849655547340695,2.5386310147386566
2.4262399419061214,1.5599889575383687,-0.01849668572050256,2.538590478922914
2.4258272256148543,1.5602708364631317,-0.018497036710155484,2.538674486969996
2.426033892740966,1.560129195644559,-0.01849655547340695,2.5386310147386566
2.4256204406431974,1.560411585227748,-0.018497426728605326,2.538717174842574
2.425413125071121,1.5605537259401703,-0.01849838565765108,2.5387626606186044
2.4258272256148543,1.5602708364631317,-0.018497036710155484,2.538674486969996
2.4256204406431974,1.560411585227748,-0.018497426728605326,2.538717174842574
2.4252057696919818,1.560694895512008,-0.018499245222592164,2.5388069322179803
2.425413125071121,1.5605537259401703,-0.01849838565765108,2.5387626606186044
2.4249977233371403,1.5608375023404233,-0.018500678844774465,2.538854655744135
2.4247895026638395,1.56097924794363,-0.018502063668452168,2.538901241474522
2.4252057696919818,1.560694895512008,-0.018499245222592164,2.5388069322179803
2.424580729402195,1.5611224340736007,-0.01850399770996583,2.538951007740574
2.4249977233371403,1.5608375023404233,-0.018500678844774465,2.538854655744135
2.424371866656078,1.561264662062369,-0.018505855459816978,2.5389991123621765
2.4247895026638395,1.56097924794363,-0.018502063668452168,2.538901241474522
2.424580729402195,1.5611224340736007,-0.01850399770996583,2.538951007740574
2.4241622771523983,1.5614083543224782,-0.01850828155988693,2.539051228266887
2.423952406249314,1.5615512413524175,-0.018510694807644917,2.5391017963942857
2.424371866656078,1.561264662062369,-0.018505855459816978,2.5389991123621765
2.4241622771523983,1.5614083543224782,-0.01850828155988693,2.539051228266887
2.423952406249314,1.5615512413524175,-0.018510694807644917,2.5391017963942857
2.4237420418459594,1.561695588358314,-0.01851365551777484,2.539155932405317
2.4237420418459594,1.561695588358314,-0.01851365551777484,2.539155932405317
2.4235314621874866,1.5618390264737247,-0.018516564735247737,2.5392078931510604
2.4235314621874866,1.5618390264737247,-0.018516564735247737,2.5392078931510604
2.4233201832679248,1.5619839173301198,-0.018520037406795392,2.539264609056906
2.4233201832679248,1.5619839173301198,-0.018520037406795392,2.539264609056906
2.4231084972986805,1.5621280666220447,-0.018523527090657937,2.539319104441999
2.4231084972986805,1.5621280666220447,-0.018523527090657937,2.539319104441999
2.4228964171650387,1.5622738725574867,-0.018527296047124803,2.5393783450437533
2.4228964171650387,1.5622738725574867,-0.018527296047124803,2.5393783450437533
2.4226838291727595,1.5624189390822478,-0.018530879423050095,2.5394348123973334
2.4226838291727595,1.5624189390822478,-0.018530879423050095,2.5394348123973334
2.422470709205981,1.5625655126059472,-0.018534871118470353,2.53949679052045
2.4222567778657624,1.5627115103555582,-0.01853877463193704,2.539555712612496
2.422470709205981,1.5625655126059472,-0.018534871118470353,2.53949679052045
2.4220426672752393,1.5628589842883223,-0.018543005633827464,2.5396201894742743
2.4222567778657624,1.5627115103555582,-0.01853877463193704,2.539555712612496
2.421827517573185,1.5630059926339583,-0.01854705786338781,2.5396808706126377
2.4220426672752393,1.5628589842883223,-0.018543005633827464,2.5396201894742743
2.421612308955,1.5631543974840223,-0.018551319289476648,2.539748281571894
2.421827517573185,1.5630059926339583,-0.01854705786338781,2.5396808706126377
2.421612308955,1.5631543974840223,-0.018551319289476648,2.539748281571894
2.421395802720609,1.5633024206269701,-0.01855542435872312,2.5398116525689862
2.421395802720609,1.5633024206269701,-0.01855542435872312,2.5398116525689862
2.421179592810433,1.5634518085932287,-0.018559728274240517,2.5398813335700647
2.421179592810433,1.5634518085932287,-0.018559728274240517,2.5398813335700647
2.420962045564595,1.563600667938365,-0.018563838435585428,2.5399463177322157
2.4207446583110546,1.5637508404453273,-0.01856812543080749,2.5400190013445934
2.420962045564595,1.563600667938365,-0.018563838435585428,2.5399463177322157
2.4207446583110546,1.5637508404453273,-0.01856812543080749,2.5400190013445934
2.420525708300082,1.5639005684991258,-0.01857226573966686,2.540087106720078
2.4203072815409516,1.5640516104353235,-0.018576587878273515,2.5401622877402743
2.420525708300082,1.5639005684991258,-0.01857226573966686,2.540087106720078
2.4203072815409516,1.5640516104353235,-0.018576587878273515,2.5401622877402743
2.420087278820111,1.5642020755607218,-0.018580727717687817,2.540232408264384
2.420087278820111,1.5642020755607218,-0.018580727717687817,2.540232408264384
2.4198676181956773,1.5643537977007342,-0.01858501520429584,2.5403111147241706
2.4198676181956773,1.5643537977007342,-0.01858501520429584,2.5403111147241706
2.4196461917556915,1.5645050755058123,-0.01858918882185931,2.540384749714804
2.4196461917556915,1.5645050755058123,-0.01858918882185931,2.540384749714804
2.419425561830197,1.5646576423052458,-0.018593522881287183,2.5404658298801563
2.419425561830197,1.5646576423052458,-0.018593522881287183,2.5404658298801563
2.419203387078895,1.5648146750414398,-0.01859097288777556,2.540523515495885
2.419203387078895,1.5648146750414398,-0.01859097288777556,2.540523515495885
2.418987536928883,1.564974327095845,-0.018585456622436186,2.5405732296238908
2.418987536928883,1.564974327095845,-0.018585456622436186,2.5405732296238908
2.418766112399188,1.5651345290690857,-0.018577246070075132,2.540615451867607
2.418547440073552,1.565296965281594,-0.018569199899699906,2.5406571866965555
2.418766112399188,1.5651345290690857,-0.018577246070075132,2.540615451867607
2.418547440073552,1.565296965281594,-0.018569199899699906,2.5406571866965555
2.4183244827394597,1.5654574546815532,-0.018560079887066677,2.5406970875827413
2.4181018397731697,1.565621851953779,-0.018552101696829804,2.540737764757948
2.4183244827394597,1.5654574546815532,-0.018560079887066677,2.5406970875827413
2.4178737806785877,1.5657853136954647,-0.018544013235564094,2.5407736627940145
2.4181018397731697,1.565621851953779,-0.018552101696829804,2.540737764757948
2.4176440557107104,1.5659525749252265,-0.018536973062073636,2.5408134803420106
2.4178737806785877,1.5657853136954647,-0.018544013235564094,2.5407736627940145
2.4174083684188035,1.5661210121759144,-0.01853043728833334,2.540840379018605
2.4176440557107104,1.5659525749252265,-0.018536973062073636,2.5408134803420106
2.4174083684188035,1.5661210121759144,-0.01853043728833334,2.540840379018605
2.4171694399896175,1.5662931717793296,-0.01852471574074488,2.5408679481330214
2.4171694399896175,1.5662931717793296,-0.01852471574074488,2.5408679481330214
2.416924601089853,1.566467234901599,-0.018519390532715813,2.5408848732057643
2.416924601089853,1.566467234901599,-0.018519390532715813,2.5408848732057643
2.4166762677406672,1.5666445024534081,-0.018514655739958558,2.5409018518171167
2.4166762677406672,1.5666445024534081,-0.018514655739958558,2.5409018518171167
2.416425340411722,1.5668203652119272,-0.018508695135223963,2.5409266165658964
2.416425340411722,1.5668203652119272,-0.018508695135223963,2.5409266165658964
2.416174982563841,1.566997508110397,-0.01850330335042022,2.5409601246950455
2.416174982563841,1.566997508110397,-0.01850330335042022,2.5409601246950455
2.41592266242941,1.5671735545564238,-0.018497507139119712,2.540998517057706
2.41592266242941,1.5671735545564238,-0.018497507139119712,2.540998517057706
2.415682307927112,1.567350791542444,-0.018485070705527823,2.541049757685472
2.415682307927112,1.567350791542444,-0.018485070705527823,2.541049757685472
2.4154438235027236,1.567522125417922,-0.0184691880037689,2.5411025042554716
2.4154438235027236,1.567522125417922,-0.0184691880037689,2.5411025042554716
2.415211085833115,1.5676918655470358,-0.01845298817641458,2.5411556051454895
2.415211085833115,1.5676918655470358,-0.01845298817641458,2.5411556051454895
2.414973087890238,1.5678612576748283,-0.01843744074864362,2.5412001696038606
2.414973087890238,1.5678612576748283,-0.01843744074864362,2.5412001696038606
2.414736824321466,1.5680305628579847,-0.018422504314187904,2.5412380888614603
2.414736824321466,1.5680305628579847,-0.018422504314187904,2.5412380888614603
2.4144977914020784,1.5681980190622655,-0.01840726426101294,2.541281934372304
2.4144977914020784,1.5681980190622655,-0.01840726426101294,2.541281934372304
2.4142592250623167,1.5683662110733199,-0.018392951377189742,2.541322167517436
2.4140183620983637,1.5685331050535176,-0.01837863555194391,2.5413676156319336
2.4142592250623167,1.5683662110733199,-0.018392951377189742,2.541322167517436
2.4137773157284994,1.568701230151854,-0.018365460953048696,2.5414090247442513
2.4140183620983637,1.5685331050535176,-0.01837863555194391,2.5413676156319336
2.4135348716978977,1.5688686294184822,-0.018352600999257757,2.541458450161656
2.4137773157284994,1.568701230151854,-0.018365460953048696,2.5414090247442513
2.4135348716978977,1.5688686294184822,-0.018352600999257757,2.541458450161656
2.4132937340955736,1.5690362220722307,-0.018340567695912746,2.54150670323718
2.4132937340955736,1.5690362220722307,-0.018340567695912746,2.54150670323718
2.413051411305157,1.569203253060717,-0.018328958416697183,2.5415629840800844
2.412810011851116,1.5693706979857815,-0.018318176245598533,2.541618089644405
2.413051411305157,1.569203253060717,-0.018328958416697183,2.5415629840800844
2.412810011851116,1.5693706979857815,-0.018318176245598533,2.541618089644405
2.4125665382203128,1.5695379485466197,-0.018308016154070322,2.541676597604786
2.4125665382203128,1.5695379485466197,-0.018308016154070322,2.541676597604786
2.4123230216816696,1.5697062111232662,-0.018298755620619694,2.541732020367608
2.4123230216816696,1.5697062111232662,-0.018298755620619694,2.541732020367608
2.4120783843653566,1.5698743572319087,-0.018290174348116556,2.5417933024922736
2.4120783843653566,1.5698743572319087,-0.018290174348116556,2.5417933024922736
2.4118351655509693,1.570042413726016,-0.01828215200562977,2.5418551747793527
2.4118351655509693,1.570042413726016,-0.01828215200562977,2.5418551747793527
2.411590864753281,1.5702103849444746,-0.018274941688775526,2.5419224255493
2.411590864753281,1.5702103849444746,-0.018274941688775526,2.5419224255493
2.4113474872805556,1.5703785871570792,-0.018268327174248478,2.5419899201487173
2.4113474872805556,1.5703785871570792,-0.018268327174248478,2.5419899201487173
2.411101781623964,1.5705469238518424,-0.018262680704046297,2.542056585012621
2.411101781623964,1.5705469238518424,-0.018262680704046297,2.542056585012621
2.4108556477247696,1.5707163557654207,-0.01825779478124026,2.542120755384265
2.4108556477247696,1.5707163557654207,-0.01825779478124026,2.542120755384265
2.4106081919413165,1.570886008851151,-0.01825387908467424,2.542189106159242
2.4106081919413165,1.570886008851151,-0.01825387908467424,2.542189106159242
2.410362563213761,1.5710553053788796,-0.018250300401379094,2.5422596061039444
2.410362563213761,1.5710553053788796,-0.018250300401379094,2.5422596061039444
2.4101158011102366,1.5712246649807626,-0.018247768480924548,2.5423335067722332
2.4101158011102366,1.5712246649807626,-0.018247768480924548,2.5423335067722332
2.409870084750379,1.5713942094084736,-0.01824571155470156,2.542409064789423
2.409870084750379,1.5713942094084736,-0.01824571155470156,2.542409064789423
2.4096218982043935,1.5715639821599536,-0.018244895934408034,2.5424819687704887
2.4096218982043935,1.5715639821599536,-0.018244895934408034,2.5424819687704887
2.409373383341668,1.571734835658708,-0.018244716460482785,2.542553204911843
2.409373383341668,1.571734835658708,-0.018244716460482785,2.542553204911843
2.4091227499052104,1.5719058431083495,-0.018246443757356373,2.5426286488926637
2.4088737766329644,1.5720759991883682,-0.018248745702328983,2.542708879971483
2.4091227499052104,1.5719058431083495,-0.018246443757356373,2.5426286488926637
2.4088737766329644,1.5720759991883682,-0.018248745702328983,2.542708879971483
2.4086253628670216,1.5722466483081425,-0.018250631356838964,2.542787526355438
2.4086253628670216,1.5722466483081425,-0.018250631356838964,2.542787526355438
2.4083783183254757,1.5724187370776002,-0.018252523488082262,2.542865732816519
2.4083783183254757,1.5724187370776002,-0.018252523488082262,2.542865732816519
2.4081299772859337,1.5725904388294436,-0.01825477140993903,2.542943910521143
2.4078829810783895,1.5727638851638843,-0.01825715392702737,2.54302205886735
2.4081299772859337,1.5725904388294436,-0.01825477140993903,2.542943910521143
2.407634226702303,1.5729365014251804,-0.018259818322606425,2.5431001487419933
2.4078829810783895,1.5727638851638843,-0.01825715392702737,2.54302205886735
2.407387178770866,1.573111026434926,-0.018262713688752708,2.5431773228935644
2.407634226702303,1.5729365014251804,-0.018259818322606425,2.5431001487419933
2.407138103105796,1.5732842921246404,-0.018266159947691873,2.543253553286541
2.407387178770866,1.573111026434926,-0.018262713688752708,2.5431773228935644
2.407138103105796,1.5732842921246404,-0.018266159947691873,2.543253553286541
2.4068907072956374,1.5734594746359316,-0.01827021564076803,2.543327842619469
2.40664059575363,1.5736336637389288,-0.018274800821181908,2.543401321667207
2.4068907072956374,1.5734594746359316,-0.01827021564076803,2.543327842619469
2.40664059575363,1.5736336637389288,-0.018274800821181908,2.543401321667207
2.4063923634914315,1.5738097435481544,-0.018279972241925513,2.54347224491712
2.4063923634914315,1.5738097435481544,-0.018279972241925513,2.54347224491712
2.406141432484627,1.5739846356712857,-0.018285610871671187,2.5435429868082386
2.406141432484627,1.5739846356712857,-0.018285610871671187,2.5435429868082386
2.40589271804841,1.574161454555143,-0.018291817279824485,2.543611218125113
2.40589271804841,1.574161454555143,-0.018291817279824485,2.543611218125113
2.4056415154739037,1.5743371553454584,-0.018298663443979957,2.543679260046877
2.4056415154739037,1.5743371553454584,-0.018298663443979957,2.543679260046877
2.4053928500310136,1.5745147691925212,-0.018305963043158013,2.543743378695685
2.4053928500310136,1.5745147691925212,-0.018305963043158013,2.543743378695685
2.4051416728026074,1.5746912617988273,-0.018313949427785803,2.5438073256250764
